Grapheme	IPA	FREQUENCY	CODEPOINTS	EXAMPLES	Languages
^kussen$	k ʏ s ə	2	U+005E U+006B U+0075 U+0073 U+0073 U+0065 U+006E U+0024	"kussen"	Dutch
^lachen$	l ɑ x ə	1	U+005E U+006C U+0061 U+0063 U+0068 U+0065 U+006E U+0024	"lachen"	Dutch
^ladder$	l ɑ d ə r	1	U+005E U+006C U+0061 U+0064 U+0064 U+0065 U+0072 U+0024	"ladder"	Dutch
^lagune$	l aː ɣ yː n ə	1	U+005E U+006C U+0061 U+0067 U+0075 U+006E U+0065 U+0024	"lagune"	Dutch
^lariks$	l aː r ɪ k s	1	U+005E U+006C U+0061 U+0072 U+0069 U+006B U+0073 U+0024	"lariks"	Dutch
^leggen$	l ɛ ɣ ə	1	U+005E U+006C U+0065 U+0067 U+0067 U+0065 U+006E U+0024	"leggen"	Dutch
^leiden$	l ɛi d ə	1	U+005E U+006C U+0065 U+0069 U+0064 U+0065 U+006E U+0024	"leiden"	Dutch
^leider$	l ɛi d ə r	1	U+005E U+006C U+0065 U+0069 U+0064 U+0065 U+0072 U+0024	"leider"	Dutch
^lelijk$	l eː l ə k	1	U+005E U+006C U+0065 U+006C U+0069 U+006A U+006B U+0024	"lelijk"	Dutch
^leraar$	l eː r aː r	1	U+005E U+006C U+0065 U+0072 U+0061 U+0061 U+0072 U+0024	"leraar"	Dutch
^liegen$	l iː ɣ ə	1	U+005E U+006C U+0069 U+0065 U+0067 U+0065 U+006E U+0024	"liegen"	Dutch
^lijken$	l ɛi k ə	1	U+005E U+006C U+0069 U+006A U+006B U+0065 U+006E U+0024	"lijken"	Dutch
^likken$	l ɪ k ə	1	U+005E U+006C U+0069 U+006B U+006B U+0065 U+006E U+0024	"likken"	Dutch
^linnen$	l ɪ n ə	1	U+005E U+006C U+0069 U+006E U+006E U+0065 U+006E U+0024	"linnen"	Dutch
^looien$	l oː j ə	1	U+005E U+006C U+006F U+006F U+0069 U+0065 U+006E U+0024	"looien"	Dutch
^maaien$	m aː j ə	1	U+005E U+006D U+0061 U+0061 U+0069 U+0065 U+006E U+0024	"maaien"	Dutch
^manier$	m aː n iː r	1	U+005E U+006D U+0061 U+006E U+0069 U+0065 U+0072 U+0024	"manier"	Dutch
^maniok$	m aː n iː j ɔ k	1	U+005E U+006D U+0061 U+006E U+0069 U+006F U+006B U+0024	"maniok"	Dutch
^mantel$	m ɑ n t ə l	1	U+005E U+006D U+0061 U+006E U+0074 U+0065 U+006C U+0024	"mantel"	Dutch
^matras$	m ɑ t r ɑ s	1	U+005E U+006D U+0061 U+0074 U+0072 U+0061 U+0073 U+0024	"matras"	Dutch
^meisje$	m ɛi s j ə	2	U+005E U+006D U+0065 U+0069 U+0073 U+006A U+0065 U+0024	"meisje"	Dutch
^melken$	m ɛ l k ə	1	U+005E U+006D U+0065 U+006C U+006B U+0065 U+006E U+0024	"melken"	Dutch
^merrie$	m ɛ r iː	1	U+005E U+006D U+0065 U+0072 U+0072 U+0069 U+0065 U+0024	"merrie"	Dutch
^middag$	m ɪ d ɑ x	2	U+005E U+006D U+0069 U+0064 U+0064 U+0061 U+0067 U+0024	"middag"	Dutch
^middel$	m ɪ d ə l	1	U+005E U+006D U+0069 U+0064 U+0064 U+0065 U+006C U+0024	"middel"	Dutch
^midden$	m ɪ d ə	1	U+005E U+006D U+0069 U+0064 U+0064 U+0065 U+006E U+0024	"midden"	Dutch
^missen$	m ɪ s ə	1	U+005E U+006D U+0069 U+0073 U+0073 U+0065 U+006E U+0024	"missen"	Dutch
^modder$	m ɔ d ə r	1	U+005E U+006D U+006F U+0064 U+0064 U+0065 U+0072 U+0024	"modder"	Dutch
^moeder$	m uː d ə r	1	U+005E U+006D U+006F U+0065 U+0064 U+0065 U+0072 U+0024	"moeder"	Dutch
^moeras$	m uː r ɑ s	1	U+005E U+006D U+006F U+0065 U+0072 U+0061 U+0073 U+0024	"moeras"	Dutch
^morgen$	m ɔ r ɣ ə	1	U+005E U+006D U+006F U+0072 U+0067 U+0065 U+006E U+0024	"morgen"	Dutch
^mortel$	m ɔ r t ə l	1	U+005E U+006D U+006F U+0072 U+0074 U+0065 U+006C U+0024	"mortel"	Dutch
^moskee$	m ɔ s k eː	1	U+005E U+006D U+006F U+0073 U+006B U+0065 U+0065 U+0024	"moskee"	Dutch
^muziek$	m yː z iː k	1	U+005E U+006D U+0075 U+007A U+0069 U+0065 U+006B U+0024	"muziek"	Dutch
^naaien$	n aː j ə	1	U+005E U+006E U+0061 U+0061 U+0069 U+0065 U+006E U+0024	"naaien"	Dutch
^nadoen$	n aː d uː n	1	U+005E U+006E U+0061 U+0064 U+006F U+0065 U+006E U+0024	"nadoen"	Dutch
^najaar$	n aː j aː r	1	U+005E U+006E U+0061 U+006A U+0061 U+0061 U+0072 U+0024	"najaar"	Dutch
^nettas$	n ɛ t _ t ɑ s	1	U+005E U+006E U+0065 U+0074 U+0074 U+0061 U+0073 U+0024	"nettas"	Dutch
^niezen$	n iː z ə	1	U+005E U+006E U+0069 U+0065 U+007A U+0065 U+006E U+0024	"niezen"	Dutch
^noemen$	n uː m ə	1	U+005E U+006E U+006F U+0065 U+006D U+0065 U+006E U+0024	"noemen"	Dutch
^oceaan$	oː s eː j aː n	1	U+005E U+006F U+0063 U+0065 U+0061 U+0061 U+006E U+0024	"oceaan"	Dutch
^omhoog$	ɔ m h oː x	1	U+005E U+006F U+006D U+0068 U+006F U+006F U+0067 U+0024	"omhoog"	Dutch
^omlaag$	ɔ m l aː x	1	U+005E U+006F U+006D U+006C U+0061 U+0061 U+0067 U+0024	"omlaag"	Dutch
^ondiep$	ɔ n d iː p	1	U+005E U+006F U+006E U+0064 U+0069 U+0065 U+0070 U+0024	"ondiep"	Dutch
^onrijp$	ɔ n r ɛi p	1	U+005E U+006F U+006E U+0072 U+0069 U+006A U+0070 U+0024	"onrijp"	Dutch
^ooglid$	oː ɣ l ɪ t	1	U+005E U+006F U+006F U+0067 U+006C U+0069 U+0064 U+0024	"ooglid"	Dutch
^oorbel$	oː r b ɛ l	1	U+005E U+006F U+006F U+0072 U+0062 U+0065 U+006C U+0024	"oorbel"	Dutch
^oorlel$	oː r l ɛ l	1	U+005E U+006F U+006F U+0072 U+006C U+0065 U+006C U+0024	"oorlel"	Dutch
^oorlog$	oː r l ɔ x	1	U+005E U+006F U+006F U+0072 U+006C U+006F U+0067 U+0024	"oorlog"	Dutch
^oosten$	oː s t ə	1	U+005E U+006F U+006F U+0073 U+0074 U+0065 U+006E U+0024	"oosten"	Dutch
^openen$	oː p ə n ə	1	U+005E U+006F U+0070 U+0065 U+006E U+0065 U+006E U+0024	"openen"	Dutch
^ouders$	ɑu d ə r s	1	U+005E U+006F U+0075 U+0064 U+0065 U+0072 U+0073 U+0024	"ouders"	Dutch
^paling$	p aː l ɪ ŋ	1	U+005E U+0070 U+0061 U+006C U+0069 U+006E U+0067 U+0024	"paling"	Dutch
^papier$	p aː p iː r	1	U+005E U+0070 U+0061 U+0070 U+0069 U+0065 U+0072 U+0024	"papier"	Dutch
^peddel$	p ɛ d ə l	1	U+005E U+0070 U+0065 U+0064 U+0064 U+0065 U+006C U+0024	"peddel"	Dutch
^pellen$	p ɛ l ə	1	U+005E U+0070 U+0065 U+006C U+006C U+0065 U+006E U+0024	"pellen"	Dutch
^pissen$	p ɪ s ə	1	U+005E U+0070 U+0069 U+0073 U+0073 U+0065 U+006E U+0024	"pissen"	Dutch
^plaats$	p l aː t s	1	U+005E U+0070 U+006C U+0061 U+0061 U+0074 U+0073 U+0024	"plaats"	Dutch
^poepen$	p uː p ə	1	U+005E U+0070 U+006F U+0065 U+0070 U+0065 U+006E U+0024	"poepen"	Dutch
^poncho$	p ɔ n ʃ oː	1	U+005E U+0070 U+006F U+006E U+0063 U+0068 U+006F U+0024	"poncho"	Dutch
^preken$	p r eː k ə	1	U+005E U+0070 U+0072 U+0065 U+006B U+0065 U+006E U+0024	"preken"	Dutch
^rechts$	r ɛ x t s	1	U+005E U+0072 U+0065 U+0063 U+0068 U+0074 U+0073 U+0024	"rechts"	Dutch
^redden$	r ɛ d ə	1	U+005E U+0072 U+0065 U+0064 U+0064 U+0065 U+006E U+0024	"redden"	Dutch
^reiger$	r ɛi ɣ ə r	1	U+005E U+0072 U+0065 U+0069 U+0067 U+0065 U+0072 U+0024	"reiger"	Dutch
^remmen$	r ɛ m ə	1	U+005E U+0072 U+0065 U+006D U+006D U+0065 U+006E U+0024	"remmen"	Dutch
^rennen$	r ɛ n ə	1	U+005E U+0072 U+0065 U+006E U+006E U+0065 U+006E U+0024	"rennen"	Dutch
^resten$	r ɛ s t ə	1	U+005E U+0072 U+0065 U+0073 U+0074 U+0065 U+006E U+0024	"resten"	Dutch
^rijden$	r ɛi d ə	1	U+005E U+0072 U+0069 U+006A U+0064 U+0065 U+006E U+0024	"rijden"	Dutch
^rillen$	r ɪ l ə	1	U+005E U+0072 U+0069 U+006C U+006C U+0065 U+006E U+0024	"rillen"	Dutch
^rivier$	r iː v iː r	1	U+005E U+0072 U+0069 U+0076 U+0069 U+0065 U+0072 U+0024	"rivier"	Dutch
^roeien$	r uː j ə	1	U+005E U+0072 U+006F U+0065 U+0069 U+0065 U+006E U+0024	"roeien"	Dutch
^roeren$	r uː r ə	1	U+005E U+0072 U+006F U+0065 U+0072 U+0065 U+006E U+0024	"roeren"	Dutch
^rollen$	r ɔ l ə	1	U+005E U+0072 U+006F U+006C U+006C U+0065 U+006E U+0024	"rollen"	Dutch
^ruiken$	r œy k ə	3	U+005E U+0072 U+0075 U+0069 U+006B U+0065 U+006E U+0024	"ruiken"	Dutch
^ruilen$	r œy l ə	1	U+005E U+0072 U+0075 U+0069 U+006C U+0065 U+006E U+0024	"ruilen"	Dutch
^rusten$	r ʏ s t ə	1	U+005E U+0072 U+0075 U+0073 U+0074 U+0065 U+006E U+0024	"rusten"	Dutch
^rustig$	r ʏ s t ə x	1	U+005E U+0072 U+0075 U+0073 U+0074 U+0069 U+0067 U+0024	"rustig"	Dutch
^schaal$	s x aː l	1	U+005E U+0073 U+0063 U+0068 U+0061 U+0061 U+006C U+0024	"schaal"	Dutch
^schaap$	s x aː p	1	U+005E U+0073 U+0063 U+0068 U+0061 U+0061 U+0070 U+0024	"schaap"	Dutch
^schaar$	s x aː r	1	U+005E U+0073 U+0063 U+0068 U+0061 U+0061 U+0072 U+0024	"schaar"	Dutch
^schede$	s x eː d ə	1	U+005E U+0073 U+0063 U+0068 U+0065 U+0064 U+0065 U+0024	"schede"	Dutch
^schelp$	s x ɛ l p	1	U+005E U+0073 U+0063 U+0068 U+0065 U+006C U+0070 U+0024	"schelp"	Dutch
^scherp$	s x ɛ r p	1	U+005E U+0073 U+0063 U+0068 U+0065 U+0072 U+0070 U+0024	"scherp"	Dutch
^schild$	s x ɪ l t	1	U+005E U+0073 U+0063 U+0068 U+0069 U+006C U+0064 U+0024	"schild"	Dutch
^schoen$	s x uː n	1	U+005E U+0073 U+0063 U+0068 U+006F U+0065 U+006E U+0024	"schoen"	Dutch
^school$	s x oː l	1	U+005E U+0073 U+0063 U+0068 U+006F U+006F U+006C U+0024	"school"	Dutch
^schoon$	s x oː n	1	U+005E U+0073 U+0063 U+0068 U+006F U+006F U+006E U+0024	"schoon"	Dutch
^schuim$	s x œy m	1	U+005E U+0073 U+0063 U+0068 U+0075 U+0069 U+006D U+0024	"schuim"	Dutch
^schuld$	s x ʏ l t	3	U+005E U+0073 U+0063 U+0068 U+0075 U+006C U+0064 U+0024	"schuld"	Dutch
^sintel$	s ɪ n t ə l	1	U+005E U+0073 U+0069 U+006E U+0074 U+0065 U+006C U+0024	"sintel"	Dutch
^slapen$	s l aː p ə	1	U+005E U+0073 U+006C U+0061 U+0070 U+0065 U+006E U+0024	"slapen"	Dutch
^slecht$	s l ɛ x t	1	U+005E U+0073 U+006C U+0065 U+0063 U+0068 U+0074 U+0024	"slecht"	Dutch
^sluier$	s l œy j ə r	1	U+005E U+0073 U+006C U+0075 U+0069 U+0065 U+0072 U+0024	"sluier"	Dutch
^smaken$	s m aː k ə	1	U+005E U+0073 U+006D U+0061 U+006B U+0065 U+006E U+0024	"smaken"	Dutch
^smeden$	s m eː d ə	1	U+005E U+0073 U+006D U+0065 U+0064 U+0065 U+006E U+0024	"smeden"	Dutch
^sneeuw$	s n eː ʋ	1	U+005E U+0073 U+006E U+0065 U+0065 U+0075 U+0077 U+0024	"sneeuw"	Dutch
^specie$	s p eː s iː	1	U+005E U+0073 U+0070 U+0065 U+0063 U+0069 U+0065 U+0024	"specie"	Dutch
^spelen$	s p eː l ə	1	U+005E U+0073 U+0070 U+0065 U+006C U+0065 U+006E U+0024	"spelen"	Dutch
^spugen$	s p yː ɣ ə	1	U+005E U+0073 U+0070 U+0075 U+0067 U+0065 U+006E U+0024	"spugen"	Dutch
^staart$	s t aː r t	1	U+005E U+0073 U+0074 U+0061 U+0061 U+0072 U+0074 U+0024	"staart"	Dutch
^steken$	s t eː k ə	1	U+005E U+0073 U+0074 U+0065 U+006B U+0065 U+006E U+0024	"steken"	Dutch
^stelen$	s t eː l ə	1	U+005E U+0073 U+0074 U+0065 U+006C U+0065 U+006E U+0024	"stelen"	Dutch
^straat$	s t r aː t	1	U+005E U+0073 U+0074 U+0072 U+0061 U+0061 U+0074 U+0024	"straat"	Dutch
^strijd$	s t r ɛi t	1	U+005E U+0073 U+0074 U+0072 U+0069 U+006A U+0064 U+0024	"strijd"	Dutch
^stronk$	s t r ɔ ŋ k	1	U+005E U+0073 U+0074 U+0072 U+006F U+006E U+006B U+0024	"stronk"	Dutch
^stroom$	s t r oː m	1	U+005E U+0073 U+0074 U+0072 U+006F U+006F U+006D U+0024	"stroom"	Dutch
^sturen$	s t yː r ə	1	U+005E U+0073 U+0074 U+0075 U+0072 U+0065 U+006E U+0024	"sturen"	Dutch
^suiker$	s œy k ə r	1	U+005E U+0073 U+0075 U+0069 U+006B U+0065 U+0072 U+0024	"suiker"	Dutch
^tapijt$	t aː p ɛi t	1	U+005E U+0074 U+0061 U+0070 U+0069 U+006A U+0074 U+0024	"tapijt"	Dutch
^tellen$	t ɛ l ə	1	U+005E U+0074 U+0065 U+006C U+006C U+0065 U+006E U+0024	"tellen"	Dutch
^tempel$	t ɛ m p ə l	1	U+005E U+0074 U+0065 U+006D U+0070 U+0065 U+006C U+0024	"tempel"	Dutch
^toekan$	t uː k ɑ n	1	U+005E U+0074 U+006F U+0065 U+006B U+0061 U+006E U+0024	"toekan"	Dutch
^toilet$	t ʋ ɑ l ɛ t	1	U+005E U+0074 U+006F U+0069 U+006C U+0065 U+0074 U+0024	"toilet"	Dutch
^twaalf$	t ʋ aː l f	1	U+005E U+0074 U+0077 U+0061 U+0061 U+006C U+0066 U+0024	"twaalf"	Dutch
^tweede$	t ʋ eː d ə	1	U+005E U+0074 U+0077 U+0065 U+0065 U+0064 U+0065 U+0024	"tweede"	Dutch
^vagina$	v aː ɣ iː n aː	1	U+005E U+0076 U+0061 U+0067 U+0069 U+006E U+0061 U+0024	"vagina"	Dutch
^vallei$	v ɑ l ɛi	1	U+005E U+0076 U+0061 U+006C U+006C U+0065 U+0069 U+0024	"vallei"	Dutch
^vallen$	v ɑ l ə	1	U+005E U+0076 U+0061 U+006C U+006C U+0065 U+006E U+0024	"vallen"	Dutch
^vangen$	v ɑ ŋ ə	2	U+005E U+0076 U+0061 U+006E U+0067 U+0065 U+006E U+0024	"vangen"	Dutch
^varken$	v ɑ r k ə	1	U+005E U+0076 U+0061 U+0072 U+006B U+0065 U+006E U+0024	"varken"	Dutch
^vasten$	v ɑ s t ə	1	U+005E U+0076 U+0061 U+0073 U+0074 U+0065 U+006E U+0024	"vasten"	Dutch
^vellen$	v ɛ l ə	1	U+005E U+0076 U+0065 U+006C U+006C U+0065 U+006E U+0024	"vellen"	Dutch
^verven$	v ɛ r v ə	2	U+005E U+0076 U+0065 U+0072 U+0076 U+0065 U+006E U+0024	"verven"	Dutch
^veulen$	v øː l ə	1	U+005E U+0076 U+0065 U+0075 U+006C U+0065 U+006E U+0024	"veulen"	Dutch
^vijand$	v ɛi j ɑ n t	1	U+005E U+0076 U+0069 U+006A U+0061 U+006E U+0064 U+0024	"vijand"	Dutch
^vijzel$	v ɛi z ə l	1	U+005E U+0076 U+0069 U+006A U+007A U+0065 U+006C U+0024	"vijzel"	Dutch
^villen$	v ɪ l ə	1	U+005E U+0076 U+0069 U+006C U+006C U+0065 U+006E U+0024	"villen"	Dutch
^vinden$	v ɪ n d ə	1	U+005E U+0076 U+0069 U+006E U+0064 U+0065 U+006E U+0024	"vinden"	Dutch
^vinger$	v ɪ ŋ ə r	1	U+005E U+0076 U+0069 U+006E U+0067 U+0065 U+0072 U+0024	"vinger"	Dutch
^visnet$	v ɪ s n ɛ t	1	U+005E U+0076 U+0069 U+0073 U+006E U+0065 U+0074 U+0024	"visnet"	Dutch
^visser$	v ɪ s ə r	1	U+005E U+0076 U+0069 U+0073 U+0073 U+0065 U+0072 U+0024	"visser"	Dutch
^vlakte$	v l ɑ k t ə	1	U+005E U+0076 U+006C U+0061 U+006B U+0074 U+0065 U+0024	"vlakte"	Dutch
^vlecht$	v l ɛ x t	1	U+005E U+0076 U+006C U+0065 U+0063 U+0068 U+0074 U+0024	"vlecht"	Dutch
^voelen$	v uː l ə	1	U+005E U+0076 U+006F U+0065 U+006C U+0065 U+006E U+0024	"voelen"	Dutch
^volgen$	v ɔ l ɣ ə	1	U+005E U+0076 U+006F U+006C U+0067 U+0065 U+006E U+0024	"volgen"	Dutch
^vonnis$	v ɔ n ə s	1	U+005E U+0076 U+006F U+006E U+006E U+0069 U+0073 U+0024	"vonnis"	Dutch
^vouwen$	v ɑu ʋ ə	1	U+005E U+0076 U+006F U+0075 U+0077 U+0065 U+006E U+0024	"vouwen"	Dutch
^vragen$	v r aː ɣ ə	2	U+005E U+0076 U+0072 U+0061 U+0067 U+0065 U+006E U+0024	"vragen"	Dutch
^vriend$	v r iː n t	1	U+005E U+0076 U+0072 U+0069 U+0065 U+006E U+0064 U+0024	"vriend"	Dutch
^waaier$	ʋ aː j ə r	1	U+005E U+0077 U+0061 U+0061 U+0069 U+0065 U+0072 U+0024	"waaier"	Dutch
^waarom$	ʋ aː r ɔ m	1	U+005E U+0077 U+0061 U+0061 U+0072 U+006F U+006D U+0024	"waarom"	Dutch
^walvis$	ʋ ɑ l v ɪ s	1	U+005E U+0077 U+0061 U+006C U+0076 U+0069 U+0073 U+0024	"walvis"	Dutch
^wapens$	ʋ aː p ə n s	1	U+005E U+0077 U+0061 U+0070 U+0065 U+006E U+0073 U+0024	"wapens"	Dutch
^wassen$	ʋ ɑ s ə	1	U+005E U+0077 U+0061 U+0073 U+0073 U+0065 U+006E U+0024	"wassen"	Dutch
^weduwe$	ʋ eː d yː ʋ ə	1	U+005E U+0077 U+0065 U+0064 U+0075 U+0077 U+0065 U+0024	"weduwe"	Dutch
^weinig$	ʋ ɛi n ə x	1	U+005E U+0077 U+0065 U+0069 U+006E U+0069 U+0067 U+0024	"weinig"	Dutch
^wekken$	ʋ ɛ k ə	1	U+005E U+0077 U+0065 U+006B U+006B U+0065 U+006E U+0024	"wekken"	Dutch
^wensen$	ʋ ɛ n s ə	1	U+005E U+0077 U+0065 U+006E U+0073 U+0065 U+006E U+0024	"wensen"	Dutch
^wereld$	ʋ eː r ə l t	1	U+005E U+0077 U+0065 U+0072 U+0065 U+006C U+0064 U+0024	"wereld"	Dutch
^werpen$	ʋ ɛ r p ə	1	U+005E U+0077 U+0065 U+0072 U+0070 U+0065 U+006E U+0024	"werpen"	Dutch
^westen$	ʋ ɛ s t ə	1	U+005E U+0077 U+0065 U+0073 U+0074 U+0065 U+006E U+0024	"westen"	Dutch
^winkel$	ʋ ɪ ŋ k ə l	1	U+005E U+0077 U+0069 U+006E U+006B U+0065 U+006C U+0024	"winkel"	Dutch
^winter$	ʋ ɪ n t ə r	1	U+005E U+0077 U+0069 U+006E U+0074 U+0065 U+0072 U+0024	"winter"	Dutch
^worden$	ʋ ɔ r d ə	1	U+005E U+0077 U+006F U+0072 U+0064 U+0065 U+006E U+0024	"worden"	Dutch
^wortel$	ʋ ɔ r t ə l	1	U+005E U+0077 U+006F U+0072 U+0074 U+0065 U+006C U+0024	"wortel"	Dutch
^zaaien$	z aː j ə	1	U+005E U+007A U+0061 U+0061 U+0069 U+0065 U+006E U+0024	"zaaien"	Dutch
^zeggen$	z ɛ ɣ ə	1	U+005E U+007A U+0065 U+0067 U+0067 U+0065 U+006E U+0024	"zeggen"	Dutch
^zeilen$	z ɛi l ə	1	U+005E U+007A U+0065 U+0069 U+006C U+0065 U+006E U+0024	"zeilen"	Dutch
^zenden$	z ɛ n d ə	1	U+005E U+007A U+0065 U+006E U+0064 U+0065 U+006E U+0024	"zenden"	Dutch
^ziekte$	z iː k t ə	1	U+005E U+007A U+0069 U+0065 U+006B U+0074 U+0065 U+0024	"ziekte"	Dutch
^zilver$	z ɪ l v ə r	1	U+005E U+007A U+0069 U+006C U+0076 U+0065 U+0072 U+0024	"zilver"	Dutch
^zingen$	z ɪ ŋ ə	1	U+005E U+007A U+0069 U+006E U+0067 U+0065 U+006E U+0024	"zingen"	Dutch
^zinken$	z ɪ ŋ k ə	1	U+005E U+007A U+0069 U+006E U+006B U+0065 U+006E U+0024	"zinken"	Dutch
^zitten$	z ɪ t ə	1	U+005E U+007A U+0069 U+0074 U+0074 U+0065 U+006E U+0024	"zitten"	Dutch
^zoeken$	z uː k ə	1	U+005E U+007A U+006F U+0065 U+006B U+0065 U+006E U+0024	"zoeken"	Dutch
^zondag$	z ɔ n d ɑ x	1	U+005E U+007A U+006F U+006E U+0064 U+0061 U+0067 U+0024	"zondag"	Dutch
^zonder$	z ɔ n d ə r	1	U+005E U+007A U+006F U+006E U+0064 U+0065 U+0072 U+0024	"zonder"	Dutch
^zuiden$	z œy d ə	1	U+005E U+007A U+0075 U+0069 U+0064 U+0065 U+006E U+0024	"zuiden"	Dutch
^zuigen$	z œy ɣ ə	1	U+005E U+007A U+0075 U+0069 U+0067 U+0065 U+006E U+0024	"zuigen"	Dutch
^zwaard$	z ʋ aː r t	1	U+005E U+007A U+0077 U+0061 U+0061 U+0072 U+0064 U+0024	"zwaard"	Dutch
^zwager$	z ʋ aː ɣ ə r	1	U+005E U+007A U+0077 U+0061 U+0067 U+0065 U+0072 U+0024	"zwager"	Dutch
^zweren$	z ʋ eː r ə	1	U+005E U+007A U+0077 U+0065 U+0072 U+0065 U+006E U+0024	"zweren"	Dutch
^zweten$	z ʋ eː t ə	1	U+005E U+007A U+0077 U+0065 U+0074 U+0065 U+006E U+0024	"zweten"	Dutch
^adelaar$	aː d ə l aː r	1	U+005E U+0061 U+0064 U+0065 U+006C U+0061 U+0061 U+0072 U+0024	"adelaar"	Dutch
^afgunst$	ɑ f x ʏ n s t	1	U+005E U+0061 U+0066 U+0067 U+0075 U+006E U+0073 U+0074 U+0024	"afgunst"	Dutch
^afmaken$	ɑ f m aː k ə	1	U+005E U+0061 U+0066 U+006D U+0061 U+006B U+0065 U+006E U+0024	"afmaken"	Dutch
^afvegen$	ɑ f eː ɣ ə	1	U+005E U+0061 U+0066 U+0076 U+0065 U+0067 U+0065 U+006E U+0024	"afvegen"	Dutch
^armband$	ɑ r m b ɑ n t	1	U+005E U+0061 U+0072 U+006D U+0062 U+0061 U+006E U+0064 U+0024	"armband"	Dutch
^beloven$	b ə l oː v ə	1	U+005E U+0062 U+0065 U+006C U+006F U+0076 U+0065 U+006E U+0024	"beloven"	Dutch
^betalen$	b ə t aː l ə	1	U+005E U+0062 U+0065 U+0074 U+0061 U+006C U+0065 U+006E U+0024	"betalen"	Dutch
^bevelen$	b ə v eː l ə	1	U+005E U+0062 U+0065 U+0076 U+0065 U+006C U+0065 U+006E U+0024	"bevelen"	Dutch
^bewaker$	b ə ʋ aː k ə r	1	U+005E U+0062 U+0065 U+0077 U+0061 U+006B U+0065 U+0072 U+0024	"bewaker"	Dutch
^bewaren$	b ə ʋ aː r ə	1	U+005E U+0062 U+0065 U+0077 U+0061 U+0072 U+0065 U+006E U+0024	"bewaren"	Dutch
^bewegen$	b ə ʋ eː ɣ ə	1	U+005E U+0062 U+0065 U+0077 U+0065 U+0067 U+0065 U+006E U+0024	"bewegen"	Dutch
^blijven$	b l ɛi v ə	1	U+005E U+0062 U+006C U+0069 U+006A U+0076 U+0065 U+006E U+0024	"blijven"	Dutch
^bliksem$	b l ɪ k s ə m	1	U+005E U+0062 U+006C U+0069 U+006B U+0073 U+0065 U+006D U+0024	"bliksem"	Dutch
^borstel$	b ɔ r s t ə l	1	U+005E U+0062 U+006F U+0072 U+0073 U+0074 U+0065 U+006C U+0024	"borstel"	Dutch
^bos(je)$	b ɔ s	1	U+005E U+0062 U+006F U+0073 U+0028 U+006A U+0065 U+0029 U+0024	"bos(je)"	Dutch
^branden$	b r ɑ n d ə	1	U+005E U+0062 U+0072 U+0061 U+006E U+0064 U+0065 U+006E U+0024	"branden"	Dutch
^brengen$	b r ɛ ŋ ə	1	U+005E U+0062 U+0072 U+0065 U+006E U+0067 U+0065 U+006E U+0024	"brengen"	Dutch
^cassave$	k ɑ s aː v ə	1	U+005E U+0063 U+0061 U+0073 U+0073 U+0061 U+0076 U+0065 U+0024	"cassave"	Dutch
^dakspar$	d ɑ k s p ɑ r	1	U+005E U+0064 U+0061 U+006B U+0073 U+0070 U+0061 U+0072 U+0024	"dakspar"	Dutch
^dichter$	d ɪ x t ə r	1	U+005E U+0064 U+0069 U+0063 U+0068 U+0074 U+0065 U+0072 U+0024	"dichter"	Dutch
^dinsdag$	d ɪ n z d ɑ x	1	U+005E U+0064 U+0069 U+006E U+0073 U+0064 U+0061 U+0067 U+0024	"dinsdag"	Dutch
^dochter$	d ɔ x t ə r	1	U+005E U+0064 U+006F U+0063 U+0068 U+0074 U+0065 U+0072 U+0024	"dochter"	Dutch
^dolfijn$	d ɔ l f ɛi n	1	U+005E U+0064 U+006F U+006C U+0066 U+0069 U+006A U+006E U+0024	"dolfijn"	Dutch
^draaien$	d r aː j ə	1	U+005E U+0064 U+0072 U+0061 U+0061 U+0069 U+0065 U+006E U+0024	"draaien"	Dutch
^dreigen$	d r ɛi ɣ ə	1	U+005E U+0064 U+0072 U+0065 U+0069 U+0067 U+0065 U+006E U+0024	"dreigen"	Dutch
^drijven$	d r ɛi v ə	1	U+005E U+0064 U+0072 U+0069 U+006A U+0076 U+0065 U+006E U+0024	"drijven"	Dutch
^drinken$	d r ɪ ŋ k ə	1	U+005E U+0064 U+0072 U+0069 U+006E U+006B U+0065 U+006E U+0024	"drinken"	Dutch
^dronken$	d r ɔ ŋ k ə	1	U+005E U+0064 U+0072 U+006F U+006E U+006B U+0065 U+006E U+0024	"dronken"	Dutch
^drukken$	d r ʏ k ə	1	U+005E U+0064 U+0072 U+0075 U+006B U+006B U+0065 U+006E U+0024	"drukken"	Dutch
^duizend$	d œy z ə n t	1	U+005E U+0064 U+0075 U+0069 U+007A U+0065 U+006E U+0064 U+0024	"duizend"	Dutch
^familie$	f aː m iː l iː	1	U+005E U+0066 U+0061 U+006D U+0069 U+006C U+0069 U+0065 U+0024	"familie"	Dutch
^fluiten$	f l œy t ə	1	U+005E U+0066 U+006C U+0075 U+0069 U+0074 U+0065 U+006E U+0024	"fluiten"	Dutch
^garnaal$	x ɑ r n aː l	1	U+005E U+0067 U+0061 U+0072 U+006E U+0061 U+0061 U+006C U+0024	"garnaal"	Dutch
^geeuwen$	x eː ʋ ə	1	U+005E U+0067 U+0065 U+0065 U+0075 U+0077 U+0065 U+006E U+0024	"geeuwen"	Dutch
