Grapheme	IPA	FREQUENCY	CODEPOINTS	EXAMPLES	Languages
^store$	s t ɔː ɹ	1	U+005E U+0073 U+0074 U+006F U+0072 U+0065 U+0024	"store"	English
^storm$	s t ɔː m	1	U+005E U+0073 U+0074 U+006F U+0072 U+006D U+0024	"storm"	English
^stove$	s t əʊ v	1	U+005E U+0073 U+0074 U+006F U+0076 U+0065 U+0024	"stove"	English
^study$	s t ʌ d ɪ	1	U+005E U+0073 U+0074 U+0075 U+0064 U+0079 U+0024	"study"	English
^sugar$	ʃ ʊ g ə ɹ	1	U+005E U+0073 U+0075 U+0067 U+0061 U+0072 U+0024	"sugar"	English
^swamp$	s w ɒ m p	1	U+005E U+0073 U+0077 U+0061 U+006D U+0070 U+0024	"swamp"	English
^swear$	s w ɛə ɹ	1	U+005E U+0073 U+0077 U+0065 U+0061 U+0072 U+0024	"swear"	English
^sweat$	s w ɛ t	1	U+005E U+0073 U+0077 U+0065 U+0061 U+0074 U+0024	"sweat"	English
^sweep$	s w iː p	1	U+005E U+0073 U+0077 U+0065 U+0065 U+0070 U+0024	"sweep"	English
^sweet$	s w iː t	1	U+005E U+0073 U+0077 U+0065 U+0065 U+0074 U+0024	"sweet"	English
^sword$	s ɔː d	1	U+005E U+0073 U+0077 U+006F U+0072 U+0064 U+0024	"sword"	English
^table$	t eɪ b l̩	1	U+005E U+0074 U+0061 U+0062 U+006C U+0065 U+0024	"table"	English
^tapir$	t eɪ p ə ɹ	1	U+005E U+0074 U+0061 U+0070 U+0069 U+0072 U+0024	"tapir"	English
^taste$	t eɪ s t	1	U+005E U+0074 U+0061 U+0073 U+0074 U+0065 U+0024	"taste"	English
^teach$	t iː tʃ	1	U+005E U+0074 U+0065 U+0061 U+0063 U+0068 U+0024	"teach"	English
^there$	ð ɛə ɹ	1	U+005E U+0074 U+0068 U+0065 U+0072 U+0065 U+0024	"there"	English
^thick$	θ ɪ k	1	U+005E U+0074 U+0068 U+0069 U+0063 U+006B U+0024	"thick"	English
^thief$	θ iː f	1	U+005E U+0074 U+0068 U+0069 U+0065 U+0066 U+0024	"thief"	English
^thigh$	θ aɪ	1	U+005E U+0074 U+0068 U+0069 U+0067 U+0068 U+0024	"thigh"	English
^thing$	θ ɪ ŋ	1	U+005E U+0074 U+0068 U+0069 U+006E U+0067 U+0024	"thing"	English
^think$	θ ɪ ŋ k	2	U+005E U+0074 U+0068 U+0069 U+006E U+006B U+0024	"think"	English
^third$	θ ɜː d	1	U+005E U+0074 U+0068 U+0069 U+0072 U+0064 U+0024	"third"	English
^three$	θ r iː	1	U+005E U+0074 U+0068 U+0072 U+0065 U+0065 U+0024	"three"	English
^throw$	θ r əʊ	1	U+005E U+0074 U+0068 U+0072 U+006F U+0077 U+0024	"throw"	English
^thumb$	θ ʌ m	1	U+005E U+0074 U+0068 U+0075 U+006D U+0062 U+0024	"thumb"	English
^tired$	t aɪ ə d	1	U+005E U+0074 U+0069 U+0072 U+0065 U+0064 U+0024	"tired"	English
^today$	t ə d eɪ	1	U+005E U+0074 U+006F U+0064 U+0061 U+0079 U+0024	"today"	English
^tongs$	t ɒ ŋ z	1	U+005E U+0074 U+006F U+006E U+0067 U+0073 U+0024	"tongs"	English
^tooth$	t uː θ	1	U+005E U+0074 U+006F U+006F U+0074 U+0068 U+0024	"tooth"	English
^torch$	t ɔː tʃ	1	U+005E U+0074 U+006F U+0072 U+0063 U+0068 U+0024	"torch"	English
^touch$	t ʌ tʃ	1	U+005E U+0074 U+006F U+0075 U+0063 U+0068 U+0024	"touch"	English
^towel$	t aʊ ə l	1	U+005E U+0074 U+006F U+0077 U+0065 U+006C U+0024	"towel"	English
^tower$	t aʊ ə ɹ	1	U+005E U+0074 U+006F U+0077 U+0065 U+0072 U+0024	"tower"	English
^trade$	t r eɪ d	1	U+005E U+0074 U+0072 U+0061 U+0064 U+0065 U+0024	"trade"	English
^train$	t r eɪ n	1	U+005E U+0074 U+0072 U+0061 U+0069 U+006E U+0024	"train"	English
^twice$	t w aɪ s	1	U+005E U+0074 U+0077 U+0069 U+0063 U+0065 U+0024	"twice"	English
^twins$	t w ɪ n z	1	U+005E U+0074 U+0077 U+0069 U+006E U+0073 U+0024	"twins"	English
^twist$	t w ɪ s t	1	U+005E U+0074 U+0077 U+0069 U+0073 U+0074 U+0024	"twist"	English
^udder$	ʌ d ə ɹ	1	U+005E U+0075 U+0064 U+0064 U+0065 U+0072 U+0024	"udder"	English
^uncle$	ʌ ŋ k l̩	1	U+005E U+0075 U+006E U+0063 U+006C U+0065 U+0024	"uncle"	English
^under$	ʌ n d ə ɹ	1	U+005E U+0075 U+006E U+0064 U+0065 U+0072 U+0024	"under"	English
^untie$	ʌ n t aɪ	1	U+005E U+0075 U+006E U+0074 U+0069 U+0065 U+0024	"untie"	English
^voice$	v ɔɪ s	1	U+005E U+0076 U+006F U+0069 U+0063 U+0065 U+0024	"voice"	English
^vomit$	v ɒ m ɪ t	1	U+005E U+0076 U+006F U+006D U+0069 U+0074 U+0024	"vomit"	English
^vulva$	v ʌ l v ə	1	U+005E U+0076 U+0075 U+006C U+0076 U+0061 U+0024	"vulva"	English
^wages$	w eɪ dʒ ɪ z	1	U+005E U+0077 U+0061 U+0067 U+0065 U+0073 U+0024	"wages"	English
^wagon$	w æ g ə n	1	U+005E U+0077 U+0061 U+0067 U+006F U+006E U+0024	"wagon"	English
^waist$	w eɪ s t	1	U+005E U+0077 U+0061 U+0069 U+0073 U+0074 U+0024	"waist"	English
^water$	w ɔː t ə ɹ	1	U+005E U+0077 U+0061 U+0074 U+0065 U+0072 U+0024	"water"	English
^weave$	w iː v	2	U+005E U+0077 U+0065 U+0061 U+0076 U+0065 U+0024	"weave"	English
^weigh$	w eɪ	1	U+005E U+0077 U+0065 U+0069 U+0067 U+0068 U+0024	"weigh"	English
^whale$	w eɪ l	1	U+005E U+0077 U+0068 U+0061 U+006C U+0065 U+0024	"whale"	English
^what?$	w ɒ t	1	U+005E U+0077 U+0068 U+0061 U+0074 U+003F U+0024	"what?"	English
^wheat$	w iː t	1	U+005E U+0077 U+0068 U+0065 U+0061 U+0074 U+0024	"wheat"	English
^wheel$	w iː l	1	U+005E U+0077 U+0068 U+0065 U+0065 U+006C U+0024	"wheel"	English
^when?$	w ɛ n	1	U+005E U+0077 U+0068 U+0065 U+006E U+003F U+0024	"when?"	English
^white$	w aɪ t	1	U+005E U+0077 U+0068 U+0069 U+0074 U+0065 U+0024	"white"	English
^widow$	w ɪ d əʊ	1	U+005E U+0077 U+0069 U+0064 U+006F U+0077 U+0024	"widow"	English
^witch$	w ɪ tʃ	1	U+005E U+0077 U+0069 U+0074 U+0063 U+0068 U+0024	"witch"	English
^woman$	w ʊ m ə n	1	U+005E U+0077 U+006F U+006D U+0061 U+006E U+0024	"woman"	English
^world$	w ɜː l d	1	U+005E U+0077 U+006F U+0072 U+006C U+0064 U+0024	"world"	English
^worry$	w ʌ r ɪ	1	U+005E U+0077 U+006F U+0072 U+0072 U+0079 U+0024	"worry"	English
^wound$	w uː n d	1	U+005E U+0077 U+006F U+0075 U+006E U+0064 U+0024	"wound"	English
^wrist$	r ɪ s t	1	U+005E U+0077 U+0072 U+0069 U+0073 U+0074 U+0024	"wrist"	English
^write$	r aɪ t	1	U+005E U+0077 U+0072 U+0069 U+0074 U+0065 U+0024	"write"	English
^wrong$	r ɒ ŋ	1	U+005E U+0077 U+0072 U+006F U+006E U+0067 U+0024	"wrong"	English
^young$	j ʌ ŋ	1	U+005E U+0079 U+006F U+0075 U+006E U+0067 U+0024	"young"	English
^Friday$	f r aɪ d ɪ	1	U+005E U+0046 U+0072 U+0069 U+0064 U+0061 U+0079 U+0024	"Friday"	English
^Monday$	m ʌ n d ɪ	1	U+005E U+004D U+006F U+006E U+0064 U+0061 U+0079 U+0024	"Monday"	English
^Sunday$	s ʌ n d ɪ	1	U+005E U+0053 U+0075 U+006E U+0064 U+0061 U+0079 U+0024	"Sunday"	English
^accuse$	ə k j uː z	1	U+005E U+0061 U+0063 U+0063 U+0075 U+0073 U+0065 U+0024	"accuse"	English
^acquit$	ə k w ɪ t	1	U+005E U+0061 U+0063 U+0071 U+0075 U+0069 U+0074 U+0024	"acquit"	English
^always$	ɔː l w eɪ z	1	U+005E U+0061 U+006C U+0077 U+0061 U+0079 U+0073 U+0024	"always"	English
^ambush$	æ m b ʊ ʃ	1	U+005E U+0061 U+006D U+0062 U+0075 U+0073 U+0068 U+0024	"ambush"	English
^anchor$	æ ŋ k ə ɹ	1	U+005E U+0061 U+006E U+0063 U+0068 U+006F U+0072 U+0024	"anchor"	English
^animal$	æ n ɪ m l̩	1	U+005E U+0061 U+006E U+0069 U+006D U+0061 U+006C U+0024	"animal"	English
^answer$	ɑː n s ə ɹ	1	U+005E U+0061 U+006E U+0073 U+0077 U+0065 U+0072 U+0024	"answer"	English
^armour$	ɑː m ə ɹ	1	U+005E U+0061 U+0072 U+006D U+006F U+0075 U+0072 U+0024	"armour"	English
^armpit$	ɑː m p ɪ t	1	U+005E U+0061 U+0072 U+006D U+0070 U+0069 U+0074 U+0024	"armpit"	English
^arrive$	ə r aɪ v	1	U+005E U+0061 U+0072 U+0072 U+0069 U+0076 U+0065 U+0024	"arrive"	English
^artery$	ɑː t ə r ɪ	1	U+005E U+0061 U+0072 U+0074 U+0065 U+0072 U+0079 U+0024	"artery"	English
^attack$	ə t æ k	1	U+005E U+0061 U+0074 U+0074 U+0061 U+0063 U+006B U+0024	"attack"	English
^autumn$	ɔː t ə m	1	U+005E U+0061 U+0075 U+0074 U+0075 U+006D U+006E U+0024	"autumn"	English
^bamboo$	b æ m b uː	1	U+005E U+0062 U+0061 U+006D U+0062 U+006F U+006F U+0024	"bamboo"	English
^banana$	b ə n ɑː n ə	1	U+005E U+0062 U+0061 U+006E U+0061 U+006E U+0061 U+0024	"banana"	English
^banyan$	b æ n ɪə n	1	U+005E U+0062 U+0061 U+006E U+0079 U+0061 U+006E U+0024	"banyan"	English
^barley$	b ɑː l ɪ	1	U+005E U+0062 U+0061 U+0072 U+006C U+0065 U+0079 U+0024	"barley"	English
^barter$	b ɑː t ə ɹ	1	U+005E U+0062 U+0061 U+0072 U+0074 U+0065 U+0072 U+0024	"barter"	English
^basket$	b ɑː s k ɪ t	1	U+005E U+0062 U+0061 U+0073 U+006B U+0065 U+0074 U+0024	"basket"	English
^battle$	b æ t l̩	1	U+005E U+0062 U+0061 U+0074 U+0074 U+006C U+0065 U+0024	"battle"	English
^beaver$	b iː v ə ɹ	1	U+005E U+0062 U+0065 U+0061 U+0076 U+0065 U+0072 U+0024	"beaver"	English
^become$	b ɪ k ʌ m	1	U+005E U+0062 U+0065 U+0063 U+006F U+006D U+0065 U+0024	"become"	English
^before$	b ɪ f ɔː ɹ	1	U+005E U+0062 U+0065 U+0066 U+006F U+0072 U+0065 U+0024	"before"	English
^beggar$	b ɛ g ə ɹ	1	U+005E U+0062 U+0065 U+0067 U+0067 U+0061 U+0072 U+0024	"beggar"	English
^behind$	b ɪ h aɪ n d	1	U+005E U+0062 U+0065 U+0068 U+0069 U+006E U+0064 U+0024	"behind"	English
^beside$	b ɪ s aɪ d	1	U+005E U+0062 U+0065 U+0073 U+0069 U+0064 U+0065 U+0024	"beside"	English
^betray$	b ɪ t r eɪ	1	U+005E U+0062 U+0065 U+0074 U+0072 U+0061 U+0079 U+0024	"betray"	English
^bitter$	b ɪ t ə ɹ	1	U+005E U+0062 U+0069 U+0074 U+0074 U+0065 U+0072 U+0024	"bitter"	English
^borrow$	b ɒ r əʊ	1	U+005E U+0062 U+006F U+0072 U+0072 U+006F U+0077 U+0024	"borrow"	English
^bottle$	b ɒ t l̩	1	U+005E U+0062 U+006F U+0074 U+0074 U+006C U+0065 U+0024	"bottle"	English
^bottom$	b ɒ t ə m	1	U+005E U+0062 U+006F U+0074 U+0074 U+006F U+006D U+0024	"bottom"	English
^branch$	b r ɑː n tʃ	1	U+005E U+0062 U+0072 U+0061 U+006E U+0063 U+0068 U+0024	"branch"	English
^breast$	b r ɛ s t	1	U+005E U+0062 U+0072 U+0065 U+0061 U+0073 U+0074 U+0024	"breast"	English
^bridge$	b r ɪ dʒ	1	U+005E U+0062 U+0072 U+0069 U+0064 U+0067 U+0065 U+0024	"bridge"	English
^bright$	b r aɪ t	1	U+005E U+0062 U+0072 U+0069 U+0067 U+0068 U+0074 U+0024	"bright"	English
^broken$	b r əʊ k ə n	1	U+005E U+0062 U+0072 U+006F U+006B U+0065 U+006E U+0024	"broken"	English
^bruise$	b r uː z	1	U+005E U+0062 U+0072 U+0075 U+0069 U+0073 U+0065 U+0024	"bruise"	English
^butter$	b ʌ t ə ɹ	1	U+005E U+0062 U+0075 U+0074 U+0074 U+0065 U+0072 U+0024	"butter"	English
^button$	b ʌ t n̩	1	U+005E U+0062 U+0075 U+0074 U+0074 U+006F U+006E U+0024	"button"	English
^candle$	k æ n d l̩	1	U+005E U+0063 U+0061 U+006E U+0064 U+006C U+0065 U+0024	"candle"	English
^carpet$	k ɑː p ɪ t	1	U+005E U+0063 U+0061 U+0072 U+0070 U+0065 U+0074 U+0024	"carpet"	English
^castle$	k ɑː s l̩	1	U+005E U+0063 U+0061 U+0073 U+0074 U+006C U+0065 U+0024	"castle"	English
^cattle$	k æ t l̩	1	U+005E U+0063 U+0061 U+0074 U+0074 U+006C U+0065 U+0024	"cattle"	English
^change$	tʃ eɪ n dʒ	1	U+005E U+0063 U+0068 U+0061 U+006E U+0067 U+0065 U+0024	"change"	English
^cheese$	tʃ iː z	1	U+005E U+0063 U+0068 U+0065 U+0065 U+0073 U+0065 U+0024	"cheese"	English
^chisel$	tʃ ɪ z l̩	1	U+005E U+0063 U+0068 U+0069 U+0073 U+0065 U+006C U+0024	"chisel"	English
^choose$	tʃ uː z	1	U+005E U+0063 U+0068 U+006F U+006F U+0073 U+0065 U+0024	"choose"	English
^church$	tʃ ɜː tʃ	1	U+005E U+0063 U+0068 U+0075 U+0072 U+0063 U+0068 U+0024	"church"	English
^circle$	s ɜː k l̩	1	U+005E U+0063 U+0069 U+0072 U+0063 U+006C U+0065 U+0024	"circle"	English
^citrus$	s ɪ t r ə s	1	U+005E U+0063 U+0069 U+0074 U+0072 U+0075 U+0073 U+0024	"citrus"	English
^clever$	k l ɛ v ə ɹ	1	U+005E U+0063 U+006C U+0065 U+0076 U+0065 U+0072 U+0024	"clever"	English
^coffee$	k ɒ f ɪ	1	U+005E U+0063 U+006F U+0066 U+0066 U+0065 U+0065 U+0024	"coffee"	English
^collar$	k ɒ l ə ɹ	1	U+005E U+0063 U+006F U+006C U+006C U+0061 U+0072 U+0024	"collar"	English
^colour$	k ʌ l ə ɹ	1	U+005E U+0063 U+006F U+006C U+006F U+0075 U+0072 U+0024	"colour"	English
^cooked$	k ʊ k t	1	U+005E U+0063 U+006F U+006F U+006B U+0065 U+0064 U+0024	"cooked"	English
^copper$	k ɒ p ə ɹ	1	U+005E U+0063 U+006F U+0070 U+0070 U+0065 U+0072 U+0024	"copper"	English
^corner$	k ɔː n ə ɹ	1	U+005E U+0063 U+006F U+0072 U+006E U+0065 U+0072 U+0024	"corner"	English
^corpse$	k ɔː p s	1	U+005E U+0063 U+006F U+0072 U+0070 U+0073 U+0065 U+0024	"corpse"	English
^cotton$	k ɒ t n̩	1	U+005E U+0063 U+006F U+0074 U+0074 U+006F U+006E U+0024	"cotton"	English
^cousin$	k ʌ z n̩	1	U+005E U+0063 U+006F U+0075 U+0073 U+0069 U+006E U+0024	"cousin"	English
^coyote$	k ɔɪ əʊ t ɪ	1	U+005E U+0063 U+006F U+0079 U+006F U+0074 U+0065 U+0024	"coyote"	English
^crouch$	k r aʊ tʃ	1	U+005E U+0063 U+0072 U+006F U+0075 U+0063 U+0068 U+0024	"crouch"	English
^custom$	k ʌ s t ə m	1	U+005E U+0063 U+0075 U+0073 U+0074 U+006F U+006D U+0024	"custom"	English
^damage$	d æ m ɪ dʒ	1	U+005E U+0064 U+0061 U+006D U+0061 U+0067 U+0065 U+0024	"damage"	English
^danger$	d eɪ n dʒ ə ɹ	1	U+005E U+0064 U+0061 U+006E U+0067 U+0065 U+0072 U+0024	"danger"	English
^deceit$	d ɪ s iː t	1	U+005E U+0064 U+0065 U+0063 U+0065 U+0069 U+0074 U+0024	"deceit"	English
^defeat$	d ɪ f iː t	1	U+005E U+0064 U+0065 U+0066 U+0065 U+0061 U+0074 U+0024	"defeat"	English
^defend$	d ɪ f ɛ n d	1	U+005E U+0064 U+0065 U+0066 U+0065 U+006E U+0064 U+0024	"defend"	English
^dinner$	d ɪ n ə ɹ	1	U+005E U+0064 U+0069 U+006E U+006E U+0065 U+0072 U+0024	"dinner"	English
^divide$	d ɪ v aɪ d	1	U+005E U+0064 U+0069 U+0076 U+0069 U+0064 U+0065 U+0024	"divide"	English
^doctor$	d ɒ k t ə ɹ	1	U+005E U+0064 U+006F U+0063 U+0074 U+006F U+0072 U+0024	"doctor"	English
^donkey$	d ɒ ŋ k ɪ	1	U+005E U+0064 U+006F U+006E U+006B U+0065 U+0079 U+0024	"donkey"	English
^earwax$	ɪə w æ k s	1	U+005E U+0065 U+0061 U+0072 U+0077 U+0061 U+0078 U+0024	"earwax"	English
^eleven$	ɪ l ɛ v n̩	1	U+005E U+0065 U+006C U+0065 U+0076 U+0065 U+006E U+0024	"eleven"	English
^embers$	ɛ m b ə z	1	U+005E U+0065 U+006D U+0062 U+0065 U+0072 U+0073 U+0024	"embers"	English
^enough$	ɪ n ʌ f	1	U+005E U+0065 U+006E U+006F U+0075 U+0067 U+0068 U+0024	"enough"	English
^eyelid$	aɪ l ɪ d	1	U+005E U+0065 U+0079 U+0065 U+006C U+0069 U+0064 U+0024	"eyelid"	English
^family$	f æ m ə l ɪ	1	U+005E U+0066 U+0061 U+006D U+0069 U+006C U+0079 U+0024	"family"	English
^famine$	f æ m ɪ n	1	U+005E U+0066 U+0061 U+006D U+0069 U+006E U+0065 U+0024	"famine"	English
^farmer$	f ɑː m ə ɹ	1	U+005E U+0066 U+0061 U+0072 U+006D U+0065 U+0072 U+0024	"farmer"	English
^father$	f ɑː ð ə ɹ	1	U+005E U+0066 U+0061 U+0074 U+0068 U+0065 U+0072 U+0024	"father"	English
^fathom$	f æ ð ə m	1	U+005E U+0066 U+0061 U+0074 U+0068 U+006F U+006D U+0024	"fathom"	English
^female$	f iː m eɪ l	2	U+005E U+0066 U+0065 U+006D U+0061 U+006C U+0065 U+0024	"female"	English
^finger$	f ɪ ŋ g ə ɹ	1	U+005E U+0066 U+0069 U+006E U+0067 U+0065 U+0072 U+0024	"finger"	English
^finish$	f ɪ n ɪ ʃ	1	U+005E U+0066 U+0069 U+006E U+0069 U+0073 U+0068 U+0024	"finish"	English
^flower$	f l aʊ ə ɹ	1	U+005E U+0066 U+006C U+006F U+0077 U+0065 U+0072 U+0024	"flower"	English
^follow$	f ɒ l əʊ	1	U+005E U+0066 U+006F U+006C U+006C U+006F U+0077 U+0024	"follow"	English
^forbid$	f ə b ɪ d	1	U+005E U+0066 U+006F U+0072 U+0062 U+0069 U+0064 U+0024	"forbid"	English
^forest$	f ɒ r ɪ s t	1	U+005E U+0066 U+006F U+0072 U+0065 U+0073 U+0074 U+0024	"forest"	English
^forget$	f ə g ɛ t	1	U+005E U+0066 U+006F U+0072 U+0067 U+0065 U+0074 U+0024	"forget"	English
^freeze$	f r iː z	1	U+005E U+0066 U+0072 U+0065 U+0065 U+007A U+0065 U+0024	"freeze"	English
^friend$	f r ɛ n d	1	U+005E U+0066 U+0072 U+0069 U+0065 U+006E U+0064 U+0024	"friend"	English
^furrow$	f ʌ r əʊ	1	U+005E U+0066 U+0075 U+0072 U+0072 U+006F U+0077 U+0024	"furrow"	English
^garden$	g ɑː d n̩	1	U+005E U+0067 U+0061 U+0072 U+0064 U+0065 U+006E U+0024	"garden"	English
^gather$	g æ ð ə ɹ	1	U+005E U+0067 U+0061 U+0074 U+0068 U+0065 U+0072 U+0024	"gather"	English
^go_out$	g əʊ _ aʊ t	1	U+005E U+0067 U+006F U+005F U+006F U+0075 U+0074 U+0024	"go_out"	English
^goitre$	g ɔɪ t ə ɹ	1	U+005E U+0067 U+006F U+0069 U+0074 U+0072 U+0065 U+0024	"goitre"	English
^govern$	g ʌ v n̩	1	U+005E U+0067 U+006F U+0076 U+0065 U+0072 U+006E U+0024	"govern"	English
^grease$	g r iː s	1	U+005E U+0067 U+0072 U+0065 U+0061 U+0073 U+0065 U+0024	"grease"	English
^greedy$	g r iː d ɪ	1	U+005E U+0067 U+0072 U+0065 U+0065 U+0064 U+0079 U+0024	"greedy"	English
^guilty$	g ɪ l t ɪ	1	U+005E U+0067 U+0075 U+0069 U+006C U+0074 U+0079 U+0024	"guilty"	English
^hammer$	h æ m ə ɹ	1	U+005E U+0068 U+0061 U+006D U+006D U+0065 U+0072 U+0024	"hammer"	English
^heaven$	h ɛ v n̩	1	U+005E U+0068 U+0065 U+0061 U+0076 U+0065 U+006E U+0024	"heaven"	English
^helmet$	h ɛ l m ɪ t	1	U+005E U+0068 U+0065 U+006C U+006D U+0065 U+0074 U+0024	"helmet"	English
^hollow$	h ɒ l əʊ	1	U+005E U+0068 U+006F U+006C U+006C U+006F U+0077 U+0024	"hollow"	English
^hungry$	h ʌ ŋ g r ɪ	1	U+005E U+0068 U+0075 U+006E U+0067 U+0072 U+0079 U+0024	"hungry"	English
^injure$	ɪ n dʒ ə ɹ	1	U+005E U+0069 U+006E U+006A U+0075 U+0072 U+0065 U+0024	"injure"	English
^insect$	ɪ n s ɛ k t	1	U+005E U+0069 U+006E U+0073 U+0065 U+0063 U+0074 U+0024	"insect"	English
^inside$	ɪ n s aɪ d	1	U+005E U+0069 U+006E U+0073 U+0069 U+0064 U+0065 U+0024	"inside"	English
^invite$	ɪ n v aɪ t	1	U+005E U+0069 U+006E U+0076 U+0069 U+0074 U+0065 U+0024	"invite"	English
^island$	aɪ l ə n d	1	U+005E U+0069 U+0073 U+006C U+0061 U+006E U+0064 U+0024	"island"	English
^jaguar$	dʒ æ g j ʊə ɹ	1	U+005E U+006A U+0061 U+0067 U+0075 U+0061 U+0072 U+0024	"jaguar"	English
^kettle$	k ɛ t l̩	1	U+005E U+006B U+0065 U+0074 U+0074 U+006C U+0065 U+0024	"kettle"	English
^kidney$	k ɪ d n ɪ	1	U+005E U+006B U+0069 U+0064 U+006E U+0065 U+0079 U+0024	"kidney"	English
^ladder$	l æ d ə ɹ	1	U+005E U+006C U+0061 U+0064 U+0064 U+0065 U+0072 U+0024	"ladder"	English
^lagoon$	l ə g uː n	1	U+005E U+006C U+0061 U+0067 U+006F U+006F U+006E U+0024	"lagoon"	English
^let_go$	l ɛ t _ g əʊ	1	U+005E U+006C U+0065 U+0074 U+005F U+0067 U+006F U+0024	"let_go"	English
^letter$	l ɛ t ə ɹ	1	U+005E U+006C U+0065 U+0074 U+0074 U+0065 U+0072 U+0024	"letter"	English
^listen$	l ɪ s n̩	1	U+005E U+006C U+0069 U+0073 U+0074 U+0065 U+006E U+0024	"listen"	English
^little$	l ɪ t l̩	1	U+005E U+006C U+0069 U+0074 U+0074 U+006C U+0065 U+0024	"little"	English
^lizard$	l ɪ z ə d	1	U+005E U+006C U+0069 U+007A U+0061 U+0072 U+0064 U+0024	"lizard"	English
^manioc$	m æ n ɪ ɒ k	1	U+005E U+006D U+0061 U+006E U+0069 U+006F U+0063 U+0024	"manioc"	English
^manner$	m æ n ə ɹ	1	U+005E U+006D U+0061 U+006E U+006E U+0065 U+0072 U+0024	"manner"	English
^market$	m ɑː k ɪ t	1	U+005E U+006D U+0061 U+0072 U+006B U+0065 U+0074 U+0024	"market"	English
^master$	m ɑː s t ə ɹ	1	U+005E U+006D U+0061 U+0073 U+0074 U+0065 U+0072 U+0024	"master"	English
^midday$	m ɪ d d eɪ	1	U+005E U+006D U+0069 U+0064 U+0064 U+0061 U+0079 U+0024	"midday"	English
^middle$	m ɪ d l̩	1	U+005E U+006D U+0069 U+0064 U+0064 U+006C U+0065 U+0024	"middle"	English
^millet$	m ɪ l ɪ t	1	U+005E U+006D U+0069 U+006C U+006C U+0065 U+0074 U+0024	"millet"	English
^mirror$	m ɪ r ə ɹ	1	U+005E U+006D U+0069 U+0072 U+0072 U+006F U+0072 U+0024	"mirror"	English
^monkey$	m ʌ ŋ k ɪ	1	U+005E U+006D U+006F U+006E U+006B U+0065 U+0079 U+0024	"monkey"	English
^mortar$	m ɔː t ə ɹ	2	U+005E U+006D U+006F U+0072 U+0074 U+0061 U+0072 U+0024	"mortar"	English
^mosque$	m ɒ s k	1	U+005E U+006D U+006F U+0073 U+0071 U+0075 U+0065 U+0024	"mosque"	English
^mother$	m ʌ ð ə ɹ	1	U+005E U+006D U+006F U+0074 U+0068 U+0065 U+0072 U+0024	"mother"	English
^mumble$	m ʌ m b l̩	1	U+005E U+006D U+0075 U+006D U+0062 U+006C U+0065 U+0024	"mumble"	English
^murder$	m ɜː d ə ɹ	1	U+005E U+006D U+0075 U+0072 U+0064 U+0065 U+0072 U+0024	"murder"	English
^narrow$	n æ r əʊ	1	U+005E U+006E U+0061 U+0072 U+0072 U+006F U+0077 U+0024	"narrow"	English
^needle$	n iː d l̩	2	U+005E U+006E U+0065 U+0065 U+0064 U+006C U+0065 U+0024	"needle"	English
^nephew$	n ɛ v j uː	1	U+005E U+006E U+0065 U+0070 U+0068 U+0065 U+0077 U+0024	"nephew"	English
^netbag$	n ɛ t b æ g	1	U+005E U+006E U+0065 U+0074 U+0062 U+0061 U+0067 U+0024	"netbag"	English
^nettle$	n ɛ t l̩	1	U+005E U+006E U+0065 U+0074 U+0074 U+006C U+0065 U+0024	"nettle"	English
^nipple$	n ɪ p l̩	1	U+005E U+006E U+0069 U+0070 U+0070 U+006C U+0065 U+0024	"nipple"	English
^number$	n ʌ m b ə ɹ	1	U+005E U+006E U+0075 U+006D U+0062 U+0065 U+0072 U+0024	"number"	English
^orange$	ɒ r ɪ n dʒ	1	U+005E U+006F U+0072 U+0061 U+006E U+0067 U+0065 U+0024	"orange"	English
^orphan$	ɔː f n̩	1	U+005E U+006F U+0072 U+0070 U+0068 U+0061 U+006E U+0024	"orphan"	English
^paddle$	p æ d l̩	1	U+005E U+0070 U+0061 U+0064 U+0064 U+006C U+0065 U+0024	"paddle"	English
^pardon$	p ɑː d n̩	1	U+005E U+0070 U+0061 U+0072 U+0064 U+006F U+006E U+0024	"pardon"	English
^parent$	p ɛə r ə n t	1	U+005E U+0070 U+0061 U+0072 U+0065 U+006E U+0074 U+0024	"parent"	English
^parrot$	p æ r ə t	1	U+005E U+0070 U+0061 U+0072 U+0072 U+006F U+0074 U+0024	"parrot"	English
^people$	p iː p l̩	1	U+005E U+0070 U+0065 U+006F U+0070 U+006C U+0065 U+0024	"people"	English
^pepper$	p ɛ p ə ɹ	1	U+005E U+0070 U+0065 U+0070 U+0070 U+0065 U+0072 U+0024	"pepper"	English
^person$	p ɜː s n̩	1	U+005E U+0070 U+0065 U+0072 U+0073 U+006F U+006E U+0024	"person"	English
^pestle$	p ɛ s l̩	1	U+005E U+0070 U+0065 U+0073 U+0074 U+006C U+0065 U+0024	"pestle"	English
^pillow$	p ɪ l əʊ	1	U+005E U+0070 U+0069 U+006C U+006C U+006F U+0077 U+0024	"pillow"	English
^plough$	p l aʊ	1	U+005E U+0070 U+006C U+006F U+0075 U+0067 U+0068 U+0024	"plough"	English
^pocket$	p ɒ k ɪ t	1	U+005E U+0070 U+006F U+0063 U+006B U+0065 U+0074 U+0024	"pocket"	English
^poison$	p ɔɪ z n̩	1	U+005E U+0070 U+006F U+0069 U+0073 U+006F U+006E U+0024	"poison"	English
